,タイトル,タイトルリンク,typography-hy,point,w-100,口コミ投稿日,text-center,report,report1,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1
516,,,事業展望・強み・弱み,,雇用の安定性：【仕事とプライベートとの両立性】実績さえ出せれば、あまりとやかく言われない。    基本は9時から18時までの勤務であるが、残業代がつかない関係上、残業は当たり前。しかしながら成績さえコンスタントに出せていれば、18時ジャストに退勤しても誰も文句は言わない。,2015年08月 1日,2013年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=353635&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/353635/,155.0,155.0,30.0
517,男性/ 営業/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/4387423/,働き方（勤務時間・休日休暇・制度）,4.8,勤務時間・休日休暇:営業職は目標の達成率しだいでワークライフバランスが取れたり取れなかったりする。多様な働き方支援:リモートワーク可能。,2022年05月16日,2022年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=7169139&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/7169139/,156.0,156.0,31.0
518,女性/ Enablement & Competitive Specialist/ 現職（回答時）/ 新卒入社/ 在籍3年未満/ 正社員/ Sales Enablement & Academy/ Senior Productivity Coordinator,https://en-hyouban.com/company/10025403019/user_kuchikomi/3982924/,女性の働きやすさ,4.8,女性の働きやすさ:職種によるが、外勤営業でなければ働きやすいはず。リモートワークが可能で、オンライン会議に子どもが出てきたとしても誰も気にしない、和やかな環境。子育てを考慮した働き方がしやすい。,2022年02月10日,2022年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6770831&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6770831/,157.0,157.0,32.0
519,男性/ サポート/ 現職（回答時）/ 中途入社/ 在籍21年以上/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/3530917/,企業カルチャー・組織体制,4.7,企業カルチャー・社風:風通しは良い。ダイバーシティ・多様性:性別、人種、国籍、宗教、障害の有無で差別されることは一切ない。完全に平等。,2021年12月19日,2021年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6546298&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6546298/,158.0,158.0,33.0
520,男性/ 法務/ 現職（回答時）/ 中途入社/ 在籍21年以上/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/3680233/,年収・給与,5.0,給与制度:とてもいい。特に問題はない。とても良い会社で誰にでもおすすめできます。評価制度:とても良い。特に問題はなく、実力主義である。,2021年11月 3日,2021年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6387811&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6387811/,159.0,159.0,34.0
521,女性/ ストラテジー/ 現職（回答時）/ 中途入社/ 在籍6～10年/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/3189380/,女性の働きやすさ,3.8,女性の働きやすさ:バックオフィスは女性の活躍も多い会社ですが、営業部門などはまだまだ男性が多いです。仕事において男女で差を感じることは少ないですが、女性の役員などはまだまだ少ないです。,2021年02月 6日,2021年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=5669991&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/5669991/,160.0,160.0,35.0
522,男性/ 営業系（営業、MR、営業企画 他）/ 退職済み/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2144523/,働き方（勤務時間・休日休暇・制度）,4.1,勤務時間・休日休暇：・成果に対する評価が明確、徹底されており、実力があれば、高い給与、評価が保証されているため、成果を上げていれば、勤務時間は自身でのコントロールが可能。・社内の雰囲気は、有給取得を推奨している。・ボランティア活動を推奨しており、休暇に振り替え可能。,2016年04月25日,2016年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=2266585&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/2266585/,161.0,161.0,36.0
523,男性/ 営業/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/3124779/,成長・働きがい,5.0,成長・キャリア開発:SAASといえばSalesforceなので、SAAS系企業を歩んでいくなら良い選択。働きがい:サラリーと成長性,2020年12月20日,2020年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=5566794&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/5566794/,162.0,162.0,37.0
524,女性/ アカウントパートナー/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/4513158/,成長・働きがい,4.6,成長・キャリア開発:実力と時間があれば成長できるし、キャリアも、開発できる。働きがい:有名な企業。営業において必要なシステム。,2022年06月12日,2022年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=7308858&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/7308858/,163.0,163.0,38.0
525,男性/ 一般社員/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員/ 営業本部/ 営業,https://en-hyouban.com/company/10025403019/user_kuchikomi/3777448/,成長・働きがい,3.8,成長・キャリア開発:成長意欲の高い人にはとてもいい環境働きがい:働くことでたくさんのお給料をもらうという考え方は大事にしている,2021年12月18日,2021年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6544442&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6544442/,164.0,164.0,39.0
526,男性/ SE/ 現職（回答時）/ 中途入社/ 在籍3年未満/ 正社員/ SE/ SE,https://en-hyouban.com/company/10025403019/user_kuchikomi/3042947/,成長・働きがい,4.5,成長・キャリア開発:自社の製品について学べる場が、公開されており社員もそれで学ぶことができる。また資格試験もあるため、キャリアを進めるために積極的に利用する場は提供されている。,2020年10月20日,2020年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=5429373&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/5429373/,165.0,165.0,40.0
527,男性/ カスタマーサクセス/ 現職（回答時）/ 中途入社/ 在籍11～15年/ 正社員/ ディレクター,https://en-hyouban.com/company/10025403019/user_kuchikomi/2430781/,働き方（勤務時間・休日休暇・制度）,5.0,勤務時間・休日休暇:厳しい勤務管理はないので、自分次第。自分で自分をコントロールできないと仕事はいくらでもあるので大変だと思う。多様な働き方支援:リモートワークは週2日認められていたが、アフターコロナはより拍車がかかると思う。,2020年06月 2日,2020年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=5121204&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/5121204/,166.0,166.0,41.0
528,男性/ 広告宣伝/ 退職済み（2019年）/ 中途入社/ 在籍6～10年/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/3131766/,女性の働きやすさ,4.3,女性の働きやすさ:部署によって差はあるが、働きやすい環境である。本国のリーダーにも女性が多く、とても活発にイベント登壇や社内外への発信を行っている。また、育休制度の活用も進んでいる印象,2020年12月26日,2019年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=5579027&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/5579027/,167.0,167.0,42.0
529,男性/ 営業系（営業、MR、営業企画 他）/ 退職済み/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/49300/,事業展望・強み・弱み,3.3,成長性・将来性：当時はクラウドブームが起きつつあるときであり、まさにイケイケ状態になりつつありました。しかしながらそれだけでなく、サービスのクオリティも高く顧客の成功にフォーカスしていることから将来性が期待でき、現在もそれは続いているようです。,2015年08月 1日,2007年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=762603&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/762603/,168.0,168.0,43.0
530,男性/ アカウントエグゼクティブ/ 退職済み（2020年）/ 中途入社/ 在籍21年以上/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/4022019/,年収・給与,4.5,給与制度:ベース:インセンティブは、6:4でした。インセンティブは個人の新規の売上高に連動します評価制度:不明瞭,2022年02月19日,2020年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6818601&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6818601/,169.0,169.0,44.0
531,男性/ 営業/ 現職（回答時）/ 中途入社/ 在籍21年以上/ 正社員,https://en-hyouban.com/company/10025403019/user_kuchikomi/2215383/,成長・働きがい,3.9,成長・キャリア開発:内資からの初の外資としてとてもいい会社。働きがい:提案内容自体は面白いので役に立つことが多い。,2021年10月23日,2021年時点の情報,https://en-hyouban.com/inquiry/?kuchikomi_id=6347665&company_id=10025403019,https://en-hyouban.com/company/10025403019/kuchikomi/6347665/,170.0,170.0,45.0
